,ra,dec,z,objID,g_mag,r_mag,i_mag,c_g2r,c_g2i,c_g2r_zref,c_g2i_zref
1045,248.52255663172863,14.324334328543653,0.24075215,1237665533337403996,19.688593,18.199142,17.698006,1.4894505,1.9905872,1.489450454711914,1.9905872344970703
1046,201.3297921960624,63.62380604852011,0.21935183,1237651250428379296,19.046476,17.715523,17.176718,1.3309536,1.8697586,1.330953598022461,1.8697586059570312
1047,228.7770586122569,36.43352813406171,0.20132998,1237661873492132057,18.866972,17.551577,17.064749,1.3153954,1.8022232,1.3153953552246094,1.8022232055664062
1048,191.50772582224704,5.901565472582364,0.23468195,1237671764252295373,19.487745,18.000994,17.440403,1.4867516,2.0473423,1.4867515563964844,2.047342300415039
1049,122.31026952201334,22.70561771548412,0.26765946,1237661125073436883,19.977697,18.461348,17.960653,1.5163498,2.017044,1.5163497924804688,2.0170440673828125
1050,133.22122208868575,17.955132923642093,0.20101751,1237667293186883997,18.475605,16.97926,16.35518,1.4963455,2.1204243,1.4963455200195312,2.120424270629883
1051,137.5810960347119,20.466466578875856,0.27377936,1237667210510336057,19.492329,17.93537,17.355608,1.5569592,2.1367207,1.5569591522216797,2.136720657348633
1052,24.880717880505898,-1.6076991648012209,0.2511427,1237678881568391265,19.759604,18.279423,17.796537,1.4801807,1.9630661,1.4801807403564453,1.9630661010742188
1053,152.25289712565132,26.222144013393233,0.25869313,1237667254539976858,19.176643,17.721275,17.184122,1.455368,1.9925213,1.4553680419921875,1.9925212860107422
1054,124.77169835592747,10.100223581945416,0.22603019,1237671262805623131,18.654589,17.267635,16.75677,1.3869534,1.8978195,1.386953353881836,1.8978195190429688
1055,190.17873920033486,15.572264752260986,0.24438481,1237664291541221582,19.504154,18.10684,17.529203,1.3973141,1.9749508,1.3973140716552734,1.9749507904052734
1056,33.369292364283524,1.0007546057382146,0.28053936,1237678617432424788,19.74817,18.164015,17.602304,1.584156,2.1458664,1.5841560363769531,2.1458663940429688
1057,350.62227092460034,4.317970808479784,0.29094443,1237678776863424547,18.625093,17.02623,16.444466,1.5988636,2.1806278,1.5988636016845703,2.1806278228759766
1058,161.29515054610812,35.726162817152584,0.27051318,1237664338784420018,19.991716,18.544218,17.974403,1.4474983,2.017313,1.4474983215332031,2.017313003540039
1059,349.6266545257214,1.0920065553732548,0.2982009,1237663463143637270,19.171827,17.621834,17.010916,1.5499935,2.1609116,1.5499935150146484,2.1609115600585938
1060,189.37779211283072,23.147525059849865,0.2199403,1237667736121245835,18.88811,17.538393,17.034763,1.3497162,1.8533459,1.3497161865234375,1.8533458709716797
1061,242.1233515860686,48.40735708001466,0.22279827,1237651250440044679,19.074472,17.622795,17.094522,1.4516773,1.97995,1.4516773223876953,1.979949951171875
1062,217.09733567654948,-1.8083330868547514,0.28551733,1237655499207213338,20.073557,18.54609,17.97052,1.5274677,2.1030369,1.5274677276611328,2.103036880493164
1063,192.10695945533712,49.67103371726134,0.2877582,1237658204513501314,19.739363,18.175694,17.623083,1.5636692,2.1162796,1.563669204711914,2.1162796020507812
1064,179.92836158568645,12.842934362958472,0.26312235,1237661950252417223,18.98692,17.468142,16.913994,1.5187778,2.0729256,1.518777847290039,2.072925567626953
1065,253.94523406785072,45.420940692624086,0.272283,1237665570906374476,19.0984,17.509796,16.903137,1.588604,2.195263,1.5886039733886719,2.195262908935547
1066,337.39390499656713,3.8434312288158887,0.27213484,1237678776857657494,19.438063,17.882423,17.304684,1.5556393,2.133379,1.5556392669677734,2.1333789825439453
1067,205.35590498713003,-1.041874499310071,0.27745682,1237671990268723458,18.967367,17.343527,16.761621,1.6238403,2.2057457,1.62384033203125,2.2057456970214844
1068,201.56777903474992,3.5548443251860737,0.20256402,1237655123942965589,18.74359,17.475159,16.991096,1.2684307,1.7524929,1.2684307098388672,1.752492904663086
1069,193.8874690066137,28.753756946789174,0.25030953,1237667252945486032,19.68444,18.188402,17.666399,1.4960384,2.0180416,1.4960384368896484,2.0180416107177734
1070,181.66057559704694,31.56468414811179,0.24132192,1237665225693593823,19.476881,17.970222,17.446186,1.5066586,2.030695,1.5066585540771484,2.0306949615478516
1071,143.25427971913206,27.913518686757595,0.26915705,1237665098463903870,18.98637,17.618416,17.125408,1.3679543,1.8609619,1.3679542541503906,1.8609619140625
1072,181.73994888879332,14.877979301143908,0.29066795,1237664290463940696,19.689974,18.102327,17.533861,1.5876465,2.1561127,1.587646484375,2.1561126708984375
1073,245.90616067141775,23.351050451976114,0.23551904,1237662226238341328,18.24817,16.830786,16.30743,1.4173851,1.9407406,1.4173851013183594,1.9407405853271484
1074,174.70650378319203,56.48645494572108,0.27795643,1237657611264917647,19.506397,17.959835,17.401535,1.5465622,2.1048622,1.5465621948242188,2.1048622131347656
1075,2.394643294681373,2.2262652230430606,0.29063305,1237678618492600598,20.234415,18.666342,18.100958,1.5680733,2.1334572,1.5680732727050781,2.1334571838378906
1076,219.79986135670157,5.7937899354022155,0.23187958,1237655743479742651,18.601583,17.219612,16.687778,1.3819714,1.913805,1.3819713592529297,1.9138050079345703
1077,124.84472983587227,58.08023422771503,0.25866196,1237663788495143238,19.763704,18.278454,17.740528,1.4852505,2.0231762,1.485250473022461,2.0231761932373047
1078,182.4819638719453,24.847960859737924,0.2695501,1237667447265755256,19.545206,17.999811,17.450155,1.5453949,2.0950508,1.5453948974609375,2.095050811767578
1079,203.64550090737274,56.093386298997125,0.28647152,1237661417673195681,19.861818,18.326965,17.753695,1.534853,2.1081238,1.5348529815673828,2.108123779296875
1080,193.7966012007264,51.97489821958831,0.24087384,1237662301891985664,19.54393,18.089031,17.55926,1.4548988,1.9846706,1.4548988342285156,1.984670639038086
1081,335.38510976803275,-1.8456499120099001,0.29472712,1237678881009828669,20.370516,18.821495,18.267754,1.5490208,2.1027622,1.549020767211914,2.102762222290039
1082,260.81574314821995,26.98421633852899,0.24317466,1237655474512462819,19.785624,18.35245,17.82476,1.4331741,1.9608631,1.4331741333007812,1.9608631134033203
1083,207.76294659042588,17.67037761976396,0.24378654,1237668270826979545,19.460424,17.998676,17.46067,1.4617481,1.999754,1.4617481231689453,1.9997539520263672
1084,9.23794015524794,6.801386117050452,0.29749697,1237669766010568859,19.60172,17.996948,17.468767,1.6047726,2.1329536,1.6047725677490234,2.132953643798828
1085,352.00521555184497,3.1690788147722464,0.24356255,1237678598086983897,19.10875,17.651165,17.129559,1.4575844,1.9791908,1.4575843811035156,1.9791908264160156
1086,357.19691265566814,4.717375255806766,0.25608793,1237672765523951862,19.05836,17.59976,17.05212,1.4585991,2.006239,1.4585990905761719,2.0062389373779297
1087,323.4743945171228,10.08773864566878,0.29413497,1237656494024229548,19.498203,17.896046,17.289534,1.6021576,2.2086697,1.6021575927734375,2.208669662475586
1088,317.934129601294,4.973921084899316,0.23336628,1237669697828291039,18.833574,17.267,16.668615,1.5665741,2.164959,1.5665740966796875,2.164958953857422
1089,194.08367178549935,25.765023190909663,0.24395767,1237667912744304753,19.699883,18.270506,17.773783,1.4293766,1.9260998,1.4293766021728516,1.9260997772216797
1090,36.29469479961919,-1.0831929959115938,0.2519682,1237663782602670316,19.734295,18.299492,17.796635,1.434803,1.9376602,1.4348030090332031,1.9376602172851562
1091,12.571838488563003,21.61749000300344,0.26633397,1237679541356855568,19.43747,17.916475,17.375193,1.5209942,2.0622768,1.5209941864013672,2.062276840209961
1092,152.9066777854585,25.062067735384506,0.24720582,1237667252929495213,19.429245,17.951057,17.423025,1.4781876,2.0062199,1.4781875610351562,2.0062198638916016
1093,202.39982107535218,65.50942220187912,0.23182374,1237651537641668714,18.907656,17.423754,16.891403,1.483902,2.0162525,1.4839019775390625,2.0162525177001953
1094,163.35347709308303,15.938502720929508,0.2913125,1237668495239676038,20.06693,18.33231,17.771502,1.734621,2.2954292,1.7346210479736328,2.295429229736328
1095,181.46294828819163,33.56931779529791,0.20411949,1237665228377882748,19.219568,17.951536,17.474585,1.2680321,1.7449837,1.2680320739746094,1.7449836730957031
1096,3.014536954103562,23.864276235249132,0.29001427,1237678578756157796,19.541855,17.912035,17.365318,1.6298199,2.1765366,1.6298198699951172,2.1765365600585938
1097,27.897114550375193,8.131535334869143,0.23185278,1237670017264910513,18.968975,17.568285,17.019442,1.4006901,1.9495335,1.4006900787353516,1.949533462524414
1098,180.42850280210632,22.89795372604792,0.27816743,1237667783369752651,19.700216,18.143509,17.592482,1.5567074,2.1077347,1.5567073822021484,2.1077346801757812
