,ra,dec,z,r_cmag,r_cMag,g_cmag,g_cMag,i_cmag,i_cMag
70,127.21142247807852,32.462316564620394,0.2641187,18.13121,-22.572863095833224,20.064320000000002,-20.63975309583322,17.57195,-23.132123095833222
71,215.3081334160712,9.843884432748998,0.22179657,17.75364,-22.521340853176003,19.05825,-21.216730853176003,17.24063,-23.034350853176004
72,154.18262979170868,37.93860402461878,0.25162828,17.54433,-23.040119120537224,19.13354,-21.450909120537222,17.04494,-23.53950912053722
73,151.01517632900425,37.52327618548624,0.28014258,17.919620000000002,-22.93051265375214,19.77223,-21.07790265375214,17.56255,-23.28758265375214
74,33.146931027468625,-8.346113885906236,0.232141,17.189729999999997,-23.196688336657616,18.72103,-21.665388336657614,16.68509,-23.701328336657614
75,41.850291781256495,-1.951437498598964,0.24118325,17.47608,-23.004058381595204,18.72625,-21.753888381595203,16.944979999999997,-23.535158381595206
76,150.33451667510562,37.51525548616244,0.29041773,18.13968,-22.800117036858403,19.40858,-21.5312170368584,17.589129999999997,-23.350667036858404
77,201.44529652348288,41.649069842683566,0.21743520000000002,17.28395,-22.94260346199545,18.88976,-21.336793461995452,16.779889999999998,-23.446663461995453
78,4.862514368915639,3.1616334425923696,0.27613646,17.61277,-23.201581702376114,19.056720000000002,-21.757631702376113,17.11852,-23.695831702376115
79,193.9218599139489,44.090984389128025,0.24519782,17.3418,-23.178913971633186,18.735529999999997,-21.785183971633188,17.03513,-23.485583971633186
80,224.87376830466,55.9468958872306,0.20121866,17.049770000000002,-22.98848163052056,18.40602,-21.63223163052056,16.52356,-23.514691630520563
81,351.0905800799299,2.1051667231678417,0.20795922,16.93119,-23.18697552843514,18.29649,-21.821675528435144,16.46826,-23.64990552843514
