,ra,dec,z,r_cmag,r_cMag,g_cmag,g_cMag,i_cmag,i_cMag
566,137.9047259967258,6.569069667667952,0.24643789,17.00611,-23.527013754459723,18.46479,-22.068333754459722,16.48412,-24.049003754459722
567,173.6337040030235,40.776732813694004,0.24577305,17.319770000000002,-23.20670765772201,18.816370000000003,-21.71010765772201,16.80438,-23.722097657722014
568,357.7772996826375,-9.116174678902448,0.27978959999999997,17.94595,-22.90104896904688,19.442970000000003,-21.404028969046877,17.349829999999997,-23.497168969046882
569,210.75226621119202,22.70916460155623,0.22213449999999998,17.182760000000002,-23.0959363452685,18.55326,-21.7254363452685,16.66518,-23.6135163452685
570,160.6521029237201,8.950410160452961,0.24880724,17.26601,-23.29066547578504,18.697589999999998,-21.859085475785044,16.696679999999997,-23.859995475785045
571,194.5193490505637,29.800361856804336,0.24004295,16.96593,-23.502569772046442,18.32881,-22.13968977204644,16.46351,-24.004989772046443
572,163.52415982982373,10.222828921834331,0.21528225,16.716829999999998,-23.485486198331866,18.09842,-22.103896198331864,16.23724,-23.965076198331865
573,181.4629281152921,52.46943345850109,0.28614515,17.5999,-23.30297335651802,19.12523,-21.777643356518023,17.019660000000002,-23.88321335651802
574,170.61309949231222,25.19007718842288,0.25737193,17.11105,-23.529071040607413,18.50488,-22.13524104060741,16.59285,-24.047271040607413
575,182.0753102251016,62.00316758022255,0.27653039,18.015439999999998,-22.80245122120614,19.59918,-21.21871122120614,17.537029999999998,-23.28086122120614
576,31.66221663101919,4.80105645627642,0.26104105,17.74614,-22.928949160601842,19.41218,-21.262909160601843,17.209,-23.466089160601843
577,188.0261064926627,10.863079130974507,0.21930254,17.19889,-23.048506644916166,18.61693,-21.630466644916165,16.7203,-23.527096644916163
578,217.3482998986277,48.67834282205116,0.23946854,17.61434,-22.848277675396545,19.048270000000002,-21.41434767539654,17.06018,-23.402437675396545
579,139.22594934780318,24.136974504502465,0.24812692,17.69225,-22.85768420401181,19.220110000000002,-21.32982420401181,17.194979999999997,-23.354954204011815
580,126.0522468224282,58.39041096955504,0.22343229,17.09207,-23.200847046211628,18.82239,-21.47052704621163,16.64895,-23.64396704621163
581,138.05816761058608,13.181466529219849,0.29957116,18.2046,-22.81264730557706,19.90745,-21.109797305577057,17.674020000000002,-23.343227305577056
582,207.34647206736548,14.660465684164985,0.251844,17.221870000000003,-23.36469110110695,18.67561,-21.910951101106953,16.71256,-23.874001101106952
583,235.27065979621202,43.45080028858664,0.27449470000000004,17.747,-23.052550027051794,19.3414,-21.458150027051794,17.13206,-23.667490027051794
584,7.844882029357335,14.665254684623836,0.25124589999999997,17.6137,-22.967001374153433,19.15305,-21.427651374153434,17.05336,-23.527341374153433
585,140.63034856878858,11.658110293234804,0.26717675,17.42975,-23.302816113572362,19.20626,-21.52630611357236,16.88459,-23.84797611357236
586,170.73049167659588,24.493747535464912,0.26024842,17.46746,-23.200113586771284,19.0433,-21.624273586771285,16.96539,-23.702183586771284
587,183.5652629015601,23.990204721195898,0.21971941,16.960910000000002,-23.2911173555982,18.5165,-21.7355273555982,16.54857,-23.7034573555982
588,206.63647491401883,12.292404625836516,0.27473634,17.92292,-22.878813694774987,19.3256,-21.476133694774987,17.343429999999998,-23.45830369477499
