,ra,dec,z,objID,lg_Mstar_no-h,g-r,r-i,i_cmag,i_cMag,lg_Li
0,250.08254838650882,46.711531353604364,0.23276423,1.237651715872326e+18,11.741089615382776,1.4347819999999984,0.4970940000000006,16.34055,-24.052434979816173,11.43297399192647
1,130.7398189043654,36.36646003953564,0.29645097,1.237657628437578e+18,11.788819615382776,1.6939889999999984,0.545379999999998,17.07,-23.921093986469263,11.380437594587706
2,174.05435379455596,40.043272298621616,0.2945722,1.2376622256744696e+18,11.784549615382776,1.6072760000000024,0.6048940000000016,17.071839999999998,-23.903383756584805,11.373353502633924
3,210.2521998905589,2.8638091045806404,0.25708973,1.2376517545603894e+18,11.387969615382776,1.558373999999997,0.5420320000000025,17.76514,-22.87227259199689,10.960909036798757
4,188.56728230785905,15.252336618148355,0.27977693,1.2376642910036954e+18,11.550529615382777,1.6495800000000003,0.5795549999999992,17.686339999999994,-23.160546419734946,11.07621856789398
5,161.87087891344262,15.233911753538266,0.20857787,1.2376685843561188e+18,11.650929615382777,1.4172839999999987,0.49868000000000023,16.50607,-23.619309600123987,11.259723840049595
6,154.39302393136964,59.561061039218615,0.2890586,1.2376553708921818e+18,11.431159615382777,1.4698590000000031,0.5481579999999973,17.33536,-23.592745944492933,11.249098377797175
7,9.57549800341985,9.463182441093377,0.28362858,1.2376793180197358e+18,11.421319615382776,1.5625120000000017,0.5481470000000002,17.861629999999995,-23.0192570074667,11.01970280298668
8,142.7069494638422,28.85222610721057,0.29905593,1.2376648353962396e+18,11.591539615382777,1.6464429999999979,0.5755289999999995,17.53145,-23.48149599683242,11.20459839873297
9,188.60036066307475,9.787638325896507,0.22960329,1.2376622374680005e+18,11.656229615382777,1.4833740000000013,0.49073600000000184,16.619310000000002,-23.740200859829308,11.308080343931724
10,142.15268950958531,37.789787653044044,0.24691221,1.2376603428614308e+18,11.544129615382776,1.4576800000000034,0.4765229999999967,16.83631,-23.701545222471854,11.292618088988743
11,334.315983702489,9.052793669803416,0.28500324,1.2376720058552812e+18,11.634729615382776,1.6760200000000012,0.5844360000000002,17.57069,-23.32222905155784,11.140891620623137
12,173.2174449797248,39.84333417776916,0.29865885,1.2376622256741425e+18,10.973109615382777,1.472101000000002,0.5582969999999996,18.34435,-22.66527638745824,10.878110554983296
13,201.50228458054488,12.378766184237936,0.20602646,1.2376719585877036e+18,11.592979615382777,1.3446290000000012,0.4832839999999976,16.45874,-23.63675915461417,11.26670366184567
14,127.49773905910564,56.329037322728894,0.28901133,1.2376635479776955e+18,11.562759615382776,1.5855750000000022,0.5317059999999998,17.38652,-23.541178423383556,11.228471369353423
15,179.3132354636237,33.61070693816121,0.21948987,1.237665126931235e+18,11.302109615382777,1.3366049999999987,0.4909940000000006,17.08735,-23.16212856428244,11.076851425712977
16,166.23145049284113,47.42101288520093,0.21524949999999998,1.2376582034322883e+18,11.458549615382777,1.3620230000000006,0.500114,16.81044,-23.39150578336464,11.168602313345858
17,172.46469947626252,2.937972652374772,0.23823870000000003,1.2376517545438743e+18,11.314399615382776,1.354839000000002,0.5515480000000004,17.3687,-23.08127996509221,11.044511986036886
18,140.53187200525454,3.76632940215769,0.277344,1.237654601559245e+18,11.726909615382777,1.5447770000000034,0.5467079999999989,16.93236,-23.892826960649554,11.369130784259823
19,146.73028244800727,15.190685794046914,0.23470041,1.2376709643146363e+18,11.577959615382776,1.5001409999999993,0.5228290000000015,16.99916,-23.414122561513377,11.177649024605351
20,125.11184818605564,7.613922884424269,0.22618544,1.2376610665531315e+18,11.672629615382778,1.4815290000000019,0.5167449999999967,16.61638,-23.706454408839498,11.2945817635358
